|id|code|name|en_name|college|teacher
0|493509|ARTS1101|编剧基础|Introduction to Screenwriting|创意与艺术学院|Peter Robinson
1|493509|ARTS1101|编剧基础|Introduction to Screenwriting|创意与艺术学院|Irving Belateche
2|493507|ARTS1102|剧本分析|Script Analysis|创意与艺术学院|Peter Robinson
3|493507|ARTS1102|剧本分析|Script Analysis|创意与艺术学院|朱轶隽
4|493507|ARTS1102|剧本分析|Script Analysis|创意与艺术学院|
5|493507|ARTS1102|剧本分析|Script Analysis|创意与艺术学院|Craig Sabin
6|493507|ARTS1102|剧本分析|Script Analysis|创意与艺术学院|Irving Belateche
7|493505|ARTS1103|中级编剧|Intermediate Screenwriting|创意与艺术学院|Peter Robinson
8|493505|ARTS1103|中级编剧|Intermediate Screenwriting|创意与艺术学院|Craig Sabin
9|621449|ARTS1104|高级编剧|Practicum in Screenwriting|创意与艺术学院|Peter Robinson
10|621449|ARTS1104|高级编剧|Practicum in Screenwriting|创意与艺术学院|Craig Sabin
11|621448|ARTS1105|叙事与表达|Storytelling and Presentation|创意与艺术学院|朱轶隽
12|745206|ARTS1106|英美剧赏析|US-UK Television Appreciation|创意与艺术学院|朱轶隽
13|493568|ARTS1201|创意思考和绘画|Creative Thinking and Drawing|创意与艺术学院|Brooke Larsen
14|493566|ARTS1202|素描写生|Life Drawing|创意与艺术学院|王搏
15|493577|ARTS1203|色彩艺术与创意表达|The Art of Color & Creative Expressions|创意与艺术学院|王颉
16|621451|ARTS1205|雕塑基础|Introduction to Sculpture|创意与艺术学院|王搏
17|621450|ARTS1206|中国黑白木刻赏析与创作|Appreciation and Practice of Chinese Black and White Woodcuts|创意与艺术学院|辜居一
18|745207|ARTS1207|视觉叙事|Visual Storytelling|创意与艺术学院|王搏
19|693313|ARTS1208|色彩理论与应用|Colour Theory and Application|创意与艺术学院|王颉
20|777532|ARTS1209|角色设计|Character Design|创意与艺术学院|王搏
21|885694|ARTS1210|色彩实验与艺术表现|Color Experiment and Artistic Expression|创意与艺术学院|王颉
22|885693|ARTS1211|插画基础|Fundamental of Illustration|创意与艺术学院|王搏
23|493636|ARTS1301|创意编程和光雕投影|Projection Mapping and Creative Coding with Processing|创意与艺术学院|Jayson Haedbich
24|493649|ARTS1302|游戏设计|Game Design|创意与艺术学院|Mikkel Lodahl
25|493645|ARTS1303|Unity游戏创作|Unity Game Development|创意与艺术学院|陆璇迪
26|493645|ARTS1303|Unity游戏创作|Unity Game Development|创意与艺术学院|Brian Cox,陆璇迪
27|493645|ARTS1303|Unity游戏创作|Unity Game Development|创意与艺术学院|Brian Cox
28|493643|ARTS1304|科技动画、建模和渲染|Scientific Animation, Modeling and Rendering|创意与艺术学院|颜格
29|621452|ARTS1306|Unreal 游戏创作|Unreal Game Development|创意与艺术学院|Tomasz Dzierza
30|493006|ARTS1401|西方艺术史|History of Western Arts|创意与艺术学院|顾卫民
31|493006|ARTS1401|西方艺术史|History of Western Arts|创意与艺术学院|王颉
32|493005|ARTS1402|动画史|Animation History|创意与艺术学院|程蒙蒙
33|621445|ARTS1405|现代艺术导论|Introduction of Modern Art|创意与艺术学院|王受之,王颉
34|621445|ARTS1405|现代艺术导论|Introduction of Modern Art|创意与艺术学院|王受之
35|621445|ARTS1405|现代艺术导论|Introduction of Modern Art|创意与艺术学院|吕晓萌
36|621445|ARTS1405|现代艺术导论|Introduction of Modern Art|创意与艺术学院|王颉
37|621444|ARTS1406|创意思维|Creative Thinking|创意与艺术学院|朱力
38|621443|ARTS1407|用户体验与创新设计|User Experience and Innovative Design|创意与艺术学院|杨华
39|693303|ARTS1408|数码产品设计|Digital Product Design|创意与艺术学院|杨华
40|745201|ARTS1409|初级交互设计|Introductory Interaction Design|创意与艺术学院|Hiroki Nishino
41|746807|ARTS1410|意大利文化: 艺术和科学|Italian Culture: Art and Science|创意与艺术学院|Ernesto Carafoli
42|756838|ARTS1411|交互设计心理学|Psychology of Interaction Design|创意与艺术学院|Predrag Nikolic
43|777491|ARTS1412|数码产品设计|Digital Product Design|创意与艺术学院|杨华
44|777490|ARTS1413|用户界面设计|User Interface Design|创意与艺术学院|Predrag Nikolic
45|779525|ARTS1415|国际当代艺术全景|Panoramic View of International Contemporary Arts|创意与艺术学院|邱志杰
46|816100|ARTS1417|产品设计与结构|How Things Work|创意与艺术学院|尹由之
47|885665|ARTS1419|数码设计心理学|Psychology For Better Digital Design|创意与艺术学院|Predrag Nikolic
48|493041|ARTS1501|电影视觉语言|Film As a Visual Language|创意与艺术学院|郭海涛
49|493040|ARTS1502|电影艺术|Film Appreciation|创意与艺术学院|Tom Abrams
50|493040|ARTS1502|电影艺术|Film Appreciation|创意与艺术学院|Robert Ramsey
51|493039|ARTS1503|实验动画|Experimental Animation|创意与艺术学院|程蒙蒙
52|493036|ARTS1504|娱乐设计|Design for Entertainment|创意与艺术学院|Vlad Bina
53|621446|ARTS1506|摄影叙事与实践|The Photographic Language and Visual Storytelling|创意与艺术学院|周仰
54|745202|ARTS1507|油画与综合材料|Oil Painting and Composite Materials|创意与艺术学院|王颉
55|777498|ARTS1508|大众文化的生产与消费|Production & Consumption of Popular Culture|创意与艺术学院|鲍晓群
56|816094|ARTS1509|游戏与动画叙事|Writing for Games and Animation|创意与艺术学院|Andrew James Gormley
57|885628|ARTS1511|动画基础|Introduction to Animation Techniques|创意与艺术学院|Andrew James Gormley
58|493063|ARTS1601|戏剧表演|Dramatic Performance|创意与艺术学院|周涛
59|493062|ARTS1602|黄梅戏欣赏与体验|Huangmei Opera: Art and Practice|创意与艺术学院|徐菲
60|493060|ARTS1603|京剧欣赏与体验|Peking Opera: Art and Practice|创意与艺术学院|赵群
61|621447|ARTS1605|音乐剧欣赏与体验|Musical:Art and Practice|创意与艺术学院|张耀
62|822229|ARTS1606|诗·歌·乐·戏|The Poetry of Time-based Art|创意与艺术学院|张梓倩
63|756839|ARTS1701|设计思维：产品与交互设计的创新方案|Design Thinking: Innovative Solutions in Product and Interactive Design|创意与艺术学院|Predrag Nikolic
64|756839|ARTS1701|设计思维：产品与交互设计的创新方案|Design Thinking: Innovative Solutions in Product and Interactive Design|创意与艺术学院|Shmueli Shimon
65|756839|ARTS1701|设计思维：产品与交互设计的创新方案|Design Thinking: Innovative Solutions in Product and Interactive Design|创意与艺术学院|Shimon Shmueli
66|756839|ARTS1701|设计思维：产品与交互设计的创新方案|Design Thinking: Innovative Solutions in Product and Interactive Design|创意与艺术学院|顾明德
67|756839|ARTS1701|设计思维：产品与交互设计的创新方案|Design Thinking: Innovative Solutions in Product and Interactive Design|创意与艺术学院|杨华
68|756839|ARTS1701|设计思维：产品与交互设计的创新方案|Design Thinking: Innovative Solutions in Product and Interactive Design|创意与艺术学院|陈晨
69|493009|BHSC1001|谈判|Negotiation|创业与管理学院|杨宇
70|493007|BHSC1002|组织行为学|Organizational Behavior|创业与管理学院|徐剑锋
71|493007|BHSC1002|组织行为学|Organizational Behavior|创业与管理学院|戴珒
72|493022|BHSC1003|高效沟通力|Effective Communication|创业与管理学院|Steffen Ummelmann
73|493022|BHSC1003|高效沟通力|Effective Communication|创业与管理学院|刘波
74|493021|BHSC1004|创业沟通技能|Entrepreneurial Communication Skills|创业与管理学院|Jamie Dixon
75|493020|BHSC1005|人类行为科学I：基本心理学理论及方法|Science of Human Behaviors I: Fundamental Psychological Theories and Methodology|创业与管理学院|杨丽凤
76|493020|BHSC1005|人类行为科学I：基本心理学理论及方法|Science of Human Behaviors I: Fundamental Psychological Theories and Methodology|创业与管理学院|周昊天
77|493019|BHSC1006|伦理：哲思，心理和应用|Morality: Philosophy, Psychology and Practice|创业与管理学院|戴珒
78|493019|BHSC1006|伦理：哲思，心理和应用|Morality: Philosophy, Psychology and Practice|创业与管理学院|周昊天
79|493018|BHSC1007|消费者心理学|Consumer Psychology|创业与管理学院|杨丽凤
80|493016|BHSC1009|理性的沦陷：错误决定和愚蠢选择背后的心理学|Faulty decisions and dumb choices: how rationality unravels in an uncertain world|创业与管理学院|周昊天
81|885656|BHSC1303|消费者心理学|Consumer Psychology|创业与管理学院|杨丽凤
82|693300|BIO1014|普通化学IIB|General Chemistry IIB|生命科学与技术学院|陆珺霞
83|777509|BIO1044|RNA生物学|RNA Biology|生命科学与技术学院|刘如娟
84|777518|BIO1065|生物生理代谢|Metabolism in Biology and Physiology|生命科学与技术学院|洪诗雅
85|777517|BIO1066|血管生物学|Vascular Biology|生命科学与技术学院|张辉
86|816095|BIO1067|免疫学|Immunology|生命科学与技术学院|王皞鹏
87|885632|BIO1068|癌症生物学|Cancer Biology|生命科学与技术学院|刘雪松
88|695702|BIO1102|神经科学导论|Introduction of Neurobiology|生命科学与技术学院|胡霁
89|693299|BIO1208|科技英语写作|English Writing for Sciences|生命科学与技术学院|何淑君
90|885630|BIO1224|类脑器官|Brain Organoids|生命科学与技术学院|向阳飞
91|822275|BIO2001|分子生物学I|Molecular Biology I|生命科学与技术学院|陈佳
92|822275|BIO2001|分子生物学I|Molecular Biology I|生命科学与技术学院|刘艳芬
93|822272|BIO2002|分子生物学II|Molecular Biology II|生命科学与技术学院|陈佳
94|822271|BIO2003|实验生物学|Experimental Biology|生命科学与技术学院|黄行许
95|822271|BIO2003|实验生物学|Experimental Biology|生命科学与技术学院|陈佳
96|822274|BIO2004|生物统计学|Biostatistics|生命科学与技术学院|陈洛南
97|822273|BIO2005|细胞生物学I|Cell Biology (Lecture)|生命科学与技术学院|范高峰
98|822273|BIO2005|细胞生物学I|Cell Biology (Lecture)|生命科学与技术学院|王华翌
99|822273|BIO2005|细胞生物学I|Cell Biology (Lecture)|生命科学与技术学院|何淑君
100|822268|BIO2006|细胞生物学II|Cell Biology (Discussion Class)|生命科学与技术学院|范高峰
101|822268|BIO2006|细胞生物学II|Cell Biology (Discussion Class)|生命科学与技术学院|助教IV
102|822268|BIO2006|细胞生物学II|Cell Biology (Discussion Class)|生命科学与技术学院|助教
103|822268|BIO2006|细胞生物学II|Cell Biology (Discussion Class)|生命科学与技术学院|助教II
104|822268|BIO2006|细胞生物学II|Cell Biology (Discussion Class)|生命科学与技术学院|助教III
105|822270|BIO2008|结构生物学|Structural Biology|生命科学与技术学院|刘志杰
106|822269|BIO2009|神经生物学|Neurobiology|生命科学与技术学院|胡霁
107|822259|BIO2010|发育生物学|Developmental Biology|生命科学与技术学院|吕鹏飞
108|822261|BIO2011|分子微生物学|Molecular Microbiology|生命科学与技术学院|孙俊松
109|822260|BIO2012|生物工艺学前沿|Current biotechnology|生命科学与技术学院|郝健
110|822257|BIO2013|免疫生物学|Immunology|生命科学与技术学院|王皞鹏
111|822255|BIO2014|生物信息学|Bioinformatics|生命科学与技术学院|赵素文
112|493148|BIO2015|科技英语写作|English Writing for Sciences|生命科学与技术学院|何淑君
113|822258|BIO2016|干细胞生物学|Stem Cell Biology|生命科学与技术学院|林照博
114|822258|BIO2016|干细胞生物学|Stem Cell Biology|生命科学与技术学院|周智
115|822258|BIO2016|干细胞生物学|Stem Cell Biology|生命科学与技术学院|孙建龙
116|822254|BIO2017|高级表观遗传学|Advanced Epigenetics|生命科学与技术学院|李夏军
117|822253|BIO2018|染色质生物学|Chromatin Biology|生命科学与技术学院|高冠军
118|816102|BIO2019|认知神经生物学|Cognitive Neuroscience|生命科学与技术学院|管吉松
119|822267|BIO2020|GPCR信号通路及药物发现|GPCR Biology and Drug Development|生命科学与技术学院|徐菲
120|493163|BIO2021|模式生物学|Model Organism in Biology|生命科学与技术学院|齐瀛川
121|493163|BIO2021|模式生物学|Model Organism in Biology|生命科学与技术学院|童夏静
122|493166|BIO2022|代谢生物学|Metabolism|生命科学与技术学院|洪诗雅
123|818588|BIO2023|科学伦理与规范|Scientific Ethics|生命科学与技术学院|岑慧枝
124|818588|BIO2023|科学伦理与规范|Scientific Ethics|生命科学与技术学院|徐菲
125|818588|BIO2023|科学伦理与规范|Scientific Ethics|生命科学与技术学院|罗振革
126|818588|BIO2023|科学伦理与规范|Scientific Ethics|生命科学与技术学院|杨扬
127|818588|BIO2023|科学伦理与规范|Scientific Ethics|生命科学与技术学院|王彤
128|822264|BIO2024|蛋白质工程|Protein Engineering|生命科学与技术学院|杨海涛
129|611119|BIO2025|基因编辑原理设计与应用|Principle, Design and Application of Gene Editing|生命科学与技术学院|陈佳
130|822266|BIO2026|高级分子生物学|Advanced Molecular Biology|生命科学与技术学院|刘艳芬
131|822266|BIO2026|高级分子生物学|Advanced Molecular Biology|生命科学与技术学院|陈佳
132|822265|BIO2027|高级细胞生物学|Advanced Cell Biology|生命科学与技术学院|王华翌
133|822265|BIO2027|高级细胞生物学|Advanced Cell Biology|生命科学与技术学院|范高峰
134|822265|BIO2027|高级细胞生物学|Advanced Cell Biology|生命科学与技术学院|孙建龙
135|822262|BIO2028|跨尺度成像理论和实践|Imaging Cross Scales Theory and Practice|生命科学与技术学院|钟桂生
136|693304|BIO2029|发现之旅-细胞生物学实践与创新|Discovery in Cell Biology - Practice and Innovation|生命科学与技术学院|赵简
137|695703|BIO2030|发育神经生物学|Developmental Neurobiology|生命科学与技术学院|齐瀛川
138|822289|BIO2031|冷冻电子显微学|Cryo-electron Microscopy|生命科学与技术学院|杜迪军
139|822289|BIO2031|冷冻电子显微学|Cryo-electron Microscopy|生命科学与技术学院|沈庆涛
140|822288|BIO2032|RNA前沿研究技术|Frontier technology for RNA Biology|生命科学与技术学院|刘如娟
141|822288|BIO2032|RNA前沿研究技术|Frontier technology for RNA Biology|生命科学与技术学院|Tomoyasu Sugiyama
142|822292|BIO2033|蛋白质组学原理及在精准医学中应用|Proteomics for Precision Medicine|生命科学与技术学院|水雯箐
143|822291|BIO2034|基因与基因组生物学|Gene and Genome Biology|生命科学与技术学院|林照博
144|822291|BIO2034|基因与基因组生物学|Gene and Genome Biology|生命科学与技术学院|刘艳芬
145|822285|BIO2035|高级蛋白质生物化学|Advanced Protein Biochemistry|生命科学与技术学院|庄敏
146|822284|BIO2036|光学显微成像及单分子技术|Light microscopy and single-molecule techniques|生命科学与技术学院|孙博
147|822287|BIO2037|免疫生物学|Immunology|生命科学与技术学院|王皞鹏
148|822286|BIO2038|生物统计学|Biostatistics|生命科学与技术学院|白芳
149|822283|BIO2039|基因表达调控|Gene Expression and Regulation|生命科学与技术学院|马涵慧
150|822301|BIO2040|肿瘤细胞生物学|Cancer Cell Biology|生命科学与技术学院|仓勇
151|822300|BIO2041|细胞信号转导|Cell Signal Transduction|生命科学与技术学院|沈伟
152|822299|BIO2042|细胞死亡和自噬|Cell Death and Autophahy|生命科学与技术学院|范高峰
153|822299|BIO2042|细胞死亡和自噬|Cell Death and Autophahy|生命科学与技术学院|王华翌
154|822298|BIO2043|高级细胞生物学|Advanced Cell Biology|生命科学与技术学院|刘雪松
155|822298|BIO2043|高级细胞生物学|Advanced Cell Biology|生命科学与技术学院|李磊
156|816104|BIO2045|分子药理学概论|Essentials of molecular pharmacology|生命科学与技术学院|华甜
157|822295|BIO2046|大分子药物：从基础研究到商业化|Macromolecular Drugs: from Laboratory Research to Commercialization|生命科学与技术学院|刘佳
158|822294|BIO2047|科研图像处理基础|Basics of Scientific Image Processing|生命科学与技术学院|李晓明
159|822297|BIO2048|科技英语写作|English Writing for Sciences|生命科学与技术学院|Christopher Lee Antos
160|822297|BIO2048|科技英语写作|English Writing for Sciences|生命科学与技术学院|何淑君
161|822296|BIO2049|生物学研究与论文写作|Biology Research and Writing|生命科学与技术学院|刘冀珑
162|822276|BIO2050|膜生物学|Membrane Biology|生命科学与技术学院|廖军
163|885675|BIO2051|感染免疫学|Infectious Immunology|生命科学与技术学院|刘佳
164|885674|BIO2052|分子病毒学|Principles of Molecular Virology|生命科学与技术学院|杨贝
165|885673|BIO2053|分子细胞神经科学|Molecular and Cellular Neuroscience|生命科学与技术学院|Katsuhiko Mikoshiba,罗振革
166|887344|BIO2058|现代生物物理技术|Modern Biophysical Techniques|生命科学与技术学院|孙博
167|887345|BIO2059|分子医学|Molecular Medicine|生命科学与技术学院|池天
168|887346|BIO2061|血管生物学：理论与实验|Vascular Biology: theory and experiment|生命科学与技术学院|张辉
169|887347|BIO2062|癌症基因组与精准医疗|Cancer Genome and Precision Medicine|生命科学与技术学院|刘雪松
170|822326|BIO2901|物理有机化学（第一学期）|Physical Organic Chemistry 1st|生命科学与技术学院|
171|822326|BIO2901|物理有机化学（第一学期）|Physical Organic Chemistry 1st|生命科学与技术学院|教育基地II
172|822324|BIO2902|有机结构分析|Organic Structure Analysis|生命科学与技术学院|教育基地I
173|822329|BIO2903|有机合成|Organic Syntheses|生命科学与技术学院|
174|822329|BIO2903|有机合成|Organic Syntheses|生命科学与技术学院|教育基地II
175|822328|BIO2904|生物信息与算法|Bioinformatics Algorithms|生命科学与技术学院|教育基地I
176|822321|BIO2905|运筹学|Operations Research|生命科学与技术学院|
177|822321|BIO2905|运筹学|Operations Research|生命科学与技术学院|教育基地I
178|822323|BIO2907|神经生物学B|Neurobiology|生命科学与技术学院|教育基地III
179|822323|BIO2907|神经生物学B|Neurobiology|生命科学与技术学院|教育基地I
180|822323|BIO2907|神经生物学B|Neurobiology|生命科学与技术学院|
181|822322|BIO2908|免疫生物学B|Immunology|生命科学与技术学院|
182|822322|BIO2908|免疫生物学B|Immunology|生命科学与技术学院|教育基地IV
183|822320|BIO2909|发育生物学B|Developmental Biology|生命科学与技术学院|
184|822320|BIO2909|发育生物学B|Developmental Biology|生命科学与技术学院|教育基地I
185|822320|BIO2909|发育生物学B|Developmental Biology|生命科学与技术学院|教育基地II
186|822338|BIO2910|生物信息学B|Bioinformatics|生命科学与技术学院|
187|822338|BIO2910|生物信息学B|Bioinformatics|生命科学与技术学院|教育基地IV
188|822337|BIO2911|物理有机化学（第二学期）|Physical Organic Chemistry 2nd|生命科学与技术学院|
189|822337|BIO2911|物理有机化学（第二学期）|Physical Organic Chemistry 2nd|生命科学与技术学院|教育基地II
190|822335|BIO2912|植物生理与分子生物学|Plant Physiology and Molecular Biology|生命科学与技术学院|教育基地III
191|822335|BIO2912|植物生理与分子生物学|Plant Physiology and Molecular Biology|生命科学与技术学院|
192|822335|BIO2912|植物生理与分子生物学|Plant Physiology and Molecular Biology|生命科学与技术学院|教育基地IV
193|822334|BIO2913|营养学|Nutriology|生命科学与技术学院|
194|822334|BIO2913|营养学|Nutriology|生命科学与技术学院|教育基地V
195|822336|BIO2915|系统论|System Theory|生命科学与技术学院|
196|822336|BIO2915|系统论|System Theory|生命科学与技术学院|教育基地II
197|822331|BIO2916|人类进化遗传学|Evolutionary genetics|生命科学与技术学院|
198|822331|BIO2916|人类进化遗传学|Evolutionary genetics|生命科学与技术学院|教育基地V
199|822331|BIO2916|人类进化遗传学|Evolutionary genetics|生命科学与技术学院|教育基地I
200|822331|BIO2916|人类进化遗传学|Evolutionary genetics|生命科学与技术学院|教育基地II
201|822333|BIO2918|天然产物化学|Chemistry of Nature Products|生命科学与技术学院|教育基地V
202|822332|BIO2919|高等药理学|Pharmacology|生命科学与技术学院|
203|822332|BIO2919|高等药理学|Pharmacology|生命科学与技术学院|教育基地I
204|822332|BIO2919|高等药理学|Pharmacology|生命科学与技术学院|教育基地II
205|822341|BIO2920|药物化学|Medicinal Chemistry|生命科学与技术学院|教育基地V
206|822343|BIO2921|高级微生物学|Advanced Microbiology|生命科学与技术学院|
207|822343|BIO2921|高级微生物学|Advanced Microbiology|生命科学与技术学院|教育基地IV
208|822342|BIO2922|计算生物学原理与方法|Principles of Computational Biology|生命科学与技术学院|教育基地I
209|822340|BIO2923|现代昆虫学|Modern Entomolog|生命科学与技术学院|
210|822339|BIO2924|微生物系统与合成生物学|Microbe Systems and Synthetic Biology|生命科学与技术学院|
211|693307|BME1002|分子与细胞生物学|Molecular and Cell Biology|生命科学与技术学院|李磊
212|693307|BME1002|分子与细胞生物学|Molecular and Cell Biology|生命科学与技术学院|Yuu Kimata
213|816103|BME1021|生物医学工程综合实践|Problems in Biomedical Engineering|生命科学与技术学院|陈雪松
214|693308|BME1022|分子与细胞生物学实验|Experiments in Molecular and Cell Biology|生命科学与技术学院|杨静,陈雪松
215|693308|BME1022|分子与细胞生物学实验|Experiments in Molecular and Cell Biology|生命科学与技术学院|陈雪松
216|777540|BME1069|生物医学统计|biomedical statistics|生命科学与技术学院|白芳
217|777540|BME1069|生物医学统计|biomedical statistics|生命科学与技术学院|白芳,陈洪涛
218|885691|BME1090|冷冻电子显微学基础|Fundamentals of Cryo-Electron Microscopy|生命科学与技术学院|王权
219|693309|BME1205|计算生物学|Computational Biology|生命科学与技术学院|赵素文
220|777526|BME1220|组织工程学|Tissue Engineering|生命科学与技术学院|孙建龙
221|621644|BME2001|核酸递送与基因治疗|Nucleic acids delivery for gene therapy|生命科学与技术学院|李剑峰
222|693302|BME2002|生物信息学|Bioinformatics|生命科学与技术学院|张力烨
223|745209|BME2003|神经信号的采集与人机智能技术概览|Introduction to brain signals and brain-inspired computing|生命科学与技术学院|管吉松
224|745208|BME2004|固态核磁概论|Introduction to solid-state NMR|生命科学与技术学院|陆珺霞
225|777533|BME2006|电子显微学基础|Fundamentals of Electron Microscopy|生命科学与技术学院|王权
226|777534|BME2007|合成生物学|Synthetic Biology|生命科学与技术学院|Hisashi Tadakuma
227|779395|BME2008|医学病理学|Pathology|生命科学与技术学院|张翼锋
228|816096|BME2009|核磁共振原理|The principle of NMR spectroscopy|生命科学与技术学院|陆珺霞
229|816097|BME2010|电子显微学前沿进展|Advances in Electron Microscopy|生命科学与技术学院|王权
230|816098|BME2011|再生医学原理|Principles of Regenerative Medicine|生命科学与技术学院|向阳飞
231|885657|BME2012|电子显微学实践|Electron microscopy in practice|生命科学与技术学院|王权
232|885682|BME2101|医学图像处理与分析|Medical image processing and analysis|生物医学工程学院|张雷
233|885683|BME2102|磁共振成像原理|Principles of Magnetic Resonance Imaging|生物医学工程学院|齐海坤
234|493550|CHEM1100|普通化学I实验|General Chemistry I Lab|物质科学与技术学院|张琼
235|493550|CHEM1100|普通化学I实验|General Chemistry I Lab|物质科学与技术学院|王江干
236|493550|CHEM1100|普通化学I实验|General Chemistry I Lab|物质科学与技术学院|曹金丽
237|493550|CHEM1100|普通化学I实验|General Chemistry I Lab|物质科学与技术学院|寇蕾
238|493550|CHEM1100|普通化学I实验|General Chemistry I Lab|物质科学与技术学院|张云艳
239|493556|CHEM1101|普通化学IA|General Chemistry IA|物质科学与技术学院|席红霞
240|493556|CHEM1101|普通化学IA|General Chemistry IA|物质科学与技术学院|米启兮
241|493555|CHEM1102|普通化学IB|General Chemistry IB|物质科学与技术学院|程素芳
242|493555|CHEM1102|普通化学IB|General Chemistry IB|物质科学与技术学院|曹金丽
243|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|任毅
244|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|李一凡
245|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|濮超丹
246|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|刘朋昕
247|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|谢琎
248|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|叶柏华
249|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|乔博
250|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|米启兮
251|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|宁志军
252|622166|CHEM1103|普通化学I|General Chemistry I|物质科学与技术学院|姜珊
253|493473|CHEM1110|普通化学II实验|General Chemistry II Lab|物质科学与技术学院|张云艳
